Sentence_index	Token_index	Token	Negation
1881	9	don't	False
1881	10	allow	True
1881	11	your	True
1881	12	choice	True
1881	13	to	True
1881	14	be	True
1881	15	influenced	True
1881	16	at	True
1881	17	all	True
1881	18	by	True
1881	19	budget	True
1881	20	surplus	True
1881	21	vs	True
1881	22	deficit	True
1881	23	.	False
1882	1	A	False
1882	2	national	False
1882	3	border	False
1882	4	is	False
1882	5	an	False
1882	6	imaginary	False
1882	7	line	False
1882	8	on	False
1882	9	the	False
1882	10	surface	False
1882	11	of	False
1882	12	the	False
1882	13	earth	False
1882	14	demarcating	False
1882	15	the	False
1882	16	territory	False
1882	17	within	False
1882	18	which	False
1882	19	groups	False
1882	20	of	False
1882	21	people	False
1882	22	choose	False
1882	23	to	False
1882	24	do	False
1882	25	things	False
1882	26	in	False
1882	27	different	False
1882	28	ways	False
1882	29	.	False
1883	1	For	False
1883	2	example	False
1883	3	,	False
1883	4	the	False
1883	5	49th	False
1883	6	parallel	False
1883	7	is	False
1883	8	one	False
1883	9	such	False
1883	10	line	False
1883	11	dividing	False
1883	12	one	False
1883	13	group	False
1883	14	of	False
1883	15	people	False
1883	16	to	False
1883	17	the	False
1883	18	north	False
1883	19	who	False
1883	20	govern	False
1883	21	themselves	False
1883	22	as	False
1883	23	a	False
1883	24	constitutional	False
1883	25	monarchy	False
1883	26	and	False
1883	27	agree	False
1883	28	to	False
1883	29	strict	False
1883	30	firearm	False
1883	31	regulation	False
1883	32	,	False
1883	33	from	False
1883	34	a	False
1883	35	republic	False
1883	36	to	False
1883	37	the	False
1883	38	south	False
1883	39	that	False
1883	40	considers	False
1883	41	similar	False
1883	42	regulation	False
1883	43	to	False
1883	44	be	False
1883	45	unreasonable.Within	False
1883	46	our	False
1883	47	borders	False
1883	48	,	False
1883	49	Canada	False
1883	50	has	False
1883	51	the	False
1883	52	right	False
1883	53	to	False
1883	54	act	False
1883	55	in	False
1883	56	it's	False
1883	57	own	False
1883	58	citizens	False
1883	59	'	False
1883	60	best	False
1883	61	interest	False
1883	62	-	False
1883	63	citizens	False
1883	64	of	False
1883	65	all	False
1883	66	races	False
1883	67	and	False
1883	68	faiths	False
1883	69	,	False
1883	70	I	False
1883	71	will	False
1883	72	point	False
1883	73	out	False
1883	74	.	False
1884	1	This	False
1884	2	might	False
1884	3	be	False
1884	4	in	False
1884	5	trade	False
1884	6	deals	False
1884	7	preventing	False
1884	8	Europeans	False
1884	9	from	False
1884	10	dumping	False
1884	11	subsidized	False
1884	12	foods	False
1884	13	,	False
1884	14	vetting	False
1884	15	people	False
1884	16	arriving	False
1884	17	from	False
1884	18	known	False
1884	19	world	False
1884	20	'	False
1884	21	hotspots	False
1884	22	'	False
1884	23	,	False
1884	24	investigating	False
1884	25	Russian	False
1884	26	organized	False
1884	27	crime	False
1884	28	,	False
1884	29	as	False
1884	30	well	False
1884	31	as	False
1884	32	stemming	False
1884	33	Chinese	False
1884	34	speculation	False
1884	35	in	False
1884	36	housing.It	False
1884	37	is	False
1884	38	not	False
1884	39	anti	True
1884	40	Chinese	True
1884	41	/	True
1884	42	European	True
1884	43	/	True
1884	44	Russian	True
1884	45	/	True
1884	46	American	True
1884	47	to	True
1884	48	be	True
1884	49	pro-Canada	True
1884	50	.	False
1885	1	It	False
1885	2	is	False
1885	3	simply	False
1885	4	what	False
1885	5	being	False
1885	6	an	False
1885	7	independent	False
1885	8	country	False
1885	9	entails	False
1885	10	.	False
1886	1	The	False
1886	2	City	False
1886	3	of	False
1886	4	Vancouver	False
1886	5	is	False
1886	6	being	False
1886	7	hollowed	False
1886	8	out	False
1886	9	by	False
1886	10	a	False
1886	11	proliferation	False
1886	12	of	False
1886	13	empty	False
1886	14	homes	False
1886	15	,	False
1886	16	and	False
1886	17	a	False
1886	18	dearth	False
1886	19	of	False
1886	20	new	False
1886	21	citizenry	False
1886	22	.	False
1887	1	I	False
1887	2	do	False
1887	3	not	False
1887	4	care	True
1887	5	where	True
1887	6	these	True
1887	7	'	True
1887	8	investors	True
1887	9	'	True
1887	10	come	True
1887	11	from	True
1887	12	.	False
1888	1	Tax	False
1888	2	them	False
1888	3	into	False
1888	4	oblivion	False
1888	5	.	False
1889	1	Perhaps	False
1889	2	we	False
1889	3	need	False
1889	4	a	False
1889	5	rethink	False
1889	6	.	False
1890	1	Why	False
1890	2	not	False
1890	3	a	True
1890	4	Non	True
1890	5	Profit	True
1890	6	Corporation	True
1890	7	largely	True
1890	8	staffed	True
1890	9	by	True
1890	10	volunteers	True
1890	11	(	False
1890	12	retirees	False
1890	13	with	False
1890	14	expertise	False
1890	15	?	False
1891	1	others	False
1891	2	?	False
1891	3	)	False
1892	1	,	False
1892	2	using	False
1892	3	government	False
1892	4	owned	False
1892	5	land	False
1892	6	(	False
1892	7	park	False
1892	8	perimeters	False
1892	9	,	False
1892	10	reclaimed	False
1892	11	alleyways	False
1892	12	,	False
1892	13	higher	False
1892	14	density	False
1892	15	over	False
1892	16	schools	False
1892	17	,	False
1892	18	gov't	False
1892	19	buildings	False
1892	20	,	False
1892	21	community	False
1892	22	centres	False
1892	23	,	False
1892	24	etc	False
1892	25	.	False
1892	26	)	False
1892	27	producing	False
1892	28	high	False
1892	29	density	False
1892	30	rentals	False
1892	31	at	False
1892	32	cost	False
1892	33	recovery	False
1892	34	.	False
1893	1	This	False
1893	2	is	False
1893	3	probably	False
1893	4	above	False
1893	5	subsidized	False
1893	6	rates	False
1893	7	,	False
1893	8	but	False
1893	9	below	False
1893	10	market	False
1893	11	rates	False
1893	12	,	False
1893	13	and	False
1893	14	it	False
1893	15	goes	False
1893	16	down	False
1893	17	over	False
1893	18	time	False
1893	19	.	False
1894	1	It	False
1894	2	greatly	False
1894	3	increases	False
1894	4	availability	False
1894	5	of	False
1894	6	medium	False
1894	7	costt	False
1894	8	accommodation	False
1894	9	without	False
1894	10	adding	True
1894	11	debt	True
1894	12	.	False
1895	1	And	False
1895	2	try	False
1895	3	to	False
1895	4	streamline	False
1895	5	and	False
1895	6	speed	False
1895	7	up	False
1895	8	the	False
1895	9	project	False
1895	10	approval	False
1895	11	and	False
1895	12	delivery	False
1895	13	process	False
1895	14	as	False
1895	15	that	False
1895	16	is	False
1895	17	one	False
1895	18	of	False
1895	19	the	False
1895	20	big	False
1895	21	problems	False
1895	22	.	False
1896	1	If	False
1896	2	there	False
1896	3	are	False
1896	4	available	False
1896	5	lower	False
1896	6	cost	False
1896	7	alternatives	False
1896	8	it	False
1896	9	will	False
1896	10	have	False
1896	11	a	False
1896	12	moderating	False
1896	13	effect	False
1896	14	on	False
1896	15	markets.There	False
1896	16	are	False
1896	17	other	False
1896	18	alternatives	False
1896	19	,	False
1896	20	but	False
1896	21	this	False
1896	22	was	False
1896	23	a	False
1896	24	reasonable	False
1896	25	example	False
1896	26	.	False
1897	1	When	False
1897	2	in	False
1897	3	doubt	False
1897	4	,	False
1897	5	work	False
1897	6	smart	False
1897	7	.	False
1898	1	Last	False
1898	2	time	False
1898	3	I	False
1898	4	checked	False
1898	5	,	False
1898	6	this	False
1898	7	country	False
1898	8	is	False
1898	9	still	False
1898	10	called	False
1898	11	Canada	False
1898	12	.	False
1899	1	Who	False
1899	2	knows	False
1899	3	how	False
1899	4	long	False
1899	5	it'll	False
1899	6	last	False
1899	7	given	False
1899	8	Justin	False
1899	9	Trudeau's	False
1899	10	agenda	False
1899	11	is	False
1899	12	anyone's	False
1899	13	guess	False
1899	14	,	False
1899	15	but	False
1899	16	for	False
1899	17	now	False
1899	18	Canadians	False
1899	19	have	False
1899	20	EVERY	False
1899	21	RIGHT	False
1899	22	TO	False
1899	23	MAKE	False
1899	24	THE	False
1899	25	RULES	False
1899	26	IN	False
1899	27	THEIR	False
1899	28	OWN	False
1899	29	COUNTRY	False
1899	30	.	False
1900	1	You	False
1900	2	don't	False
1900	3	have	True
1900	4	to	True
1900	5	be	True
1900	6	a	True
1900	7	professor	True
1900	8	to	True
1900	9	understand	True
1900	10	that	True
1900	11	basic	True
1900	12	fact	True
1900	13	.	False
1901	1	If	False
1901	2	you	False
1901	3	don't	False
1901	4	like	True
1901	5	it	True
1901	6	,	False
1901	7	then	False
1901	8	you're	False
1901	9	free	False
1901	10	to	False
1901	11	leave	False
1901	12	.	False
1902	1	I	False
1902	2	would	False
1902	3	have	False
1902	4	preferred	False
1902	5	that	False
1902	6	no	False
1902	7	foreigner	True
1902	8	,	True
1902	9	or	True
1902	10	alien	True
1902	11	or	True
1902	12	whatever	True
1902	13	you	True
1902	14	want	True
1902	15	to	True
1902	16	call	True
1902	17	a	True
1902	18	person	True
1902	19	not	False
1902	20	a	True
1902	21	Canadian	True
1902	22	,	True
1902	23	were	True
1902	24	completely	True
1902	25	prohibited	True
1902	26	from	True
1902	27	buying	True
1902	28	canadian	True
1902	29	real	True
1902	30	estate	True
1902	31	.	False
1903	1	Furthermore	False
1903	2	it	False
1903	3	should	False
1903	4	have	False
1903	5	included	False
1903	6	all	False
1903	7	speculators	False
1903	8	including	False
1903	9	canadians	False
1903	10	.	False
1904	1	lets	False
1904	2	start	False
1904	3	by	False
1904	4	looking	False
1904	5	at	False
1904	6	the	False
1904	7	disparity	False
1904	8	in	False
1904	9	income	False
1904	10	and	False
1904	11	opportunities	False
1904	12	between	False
1904	13	the	False
1904	14	chiefs	False
1904	15	families	False
1904	16	and	False
1904	17	the	False
1904	18	rest	False
1904	19	of	False
1904	20	the	False
1904	21	tribeWho	False
1904	22	is	False
1904	23	blocking	False
1904	24	that	False
1904	25	information	False
1904	26	?	False
1905	1	Who	False
1905	2	doesn't	False
1905	3	want	True
1905	4	to	True
1905	5	address	True
1905	6	the	True
1905	7	problem	True
1905	8	?	False
1906	1	We	False
1906	2	don't	False
1906	3	need	True
1906	4	a	True
1906	5	national	True
1906	6	enquiry	True
1906	7	-	False
1906	8	we	False
1906	9	need	False
1906	10	disclosure	False
1906	11	of	False
1906	12	the	False
1906	13	data	False
1906	14	-	False
1906	15	which	False
1906	16	the	False
1906	17	authorities	False
1906	18	already	False
1906	19	have	False
1906	20	!	False
1907	1	Then	False
1907	2	we	False
1907	3	need	False
1907	4	a	False
1907	5	national	False
1907	6	strategy	False
1907	7	to	False
1907	8	deal	False
1907	9	with	False
1907	10	the	False
1907	11	problem	False
1907	12	.	False
1908	1	This	False
1908	2	strategy	False
1908	3	should	False
1908	4	consider	False
1908	5	how	False
1908	6	many	False
1908	7	murders	False
1908	8	-	False
1908	9	say	False
1908	10	in	False
1908	11	the	False
1908	12	last	False
1908	13	ten	False
1908	14	years	False
1908	15	.	False
1909	1	How	False
1909	2	many	False
1909	3	murders	False
1909	4	were	False
1909	5	solved	False
1909	6	?	False
1910	1	How	False
1910	2	many	False
1910	3	victims	False
1910	4	were	False
1910	5	aboriginal	False
1910	6	&	False
1910	7	how	False
1910	8	many	False
1910	9	victims	False
1910	10	were	False
1910	11	non	False
1910	12	aboriginal	False
1910	13	?	False
1911	1	Of	False
1911	2	the	False
1911	3	solved	False
1911	4	murders	False
1911	5	,	False
1911	6	how	False
1911	7	many	False
1911	8	killers	False
1911	9	were	False
1911	10	aboriginal	False
1911	11	?	False
1912	1	How	False
1912	2	many	False
1912	3	non	False
1912	4	aboriginal	False
1912	5	?	False
1913	1	How	False
1913	2	many	False
1913	3	aboriginals	False
1913	4	were	False
1913	5	killed	False
1913	6	by	False
1913	7	other	False
1913	8	aboriginals	False
1913	9	?	False
1914	1	How	False
1914	2	many	False
1914	3	victims	False
1914	4	,	False
1914	5	of	False
1914	6	the	False
1914	7	total	False
1914	8	,	False
1914	9	were	False
1914	10	women	False
1914	11	?	False
1915	1	How	False
1915	2	many	False
1915	3	were	False
1915	4	aboriginal	False
1915	5	women	False
1915	6	?	False
1916	1	All	False
1916	2	this	False
1916	3	is	False
1916	4	already	False
1916	5	known	False
1916	6	by	False
1916	7	the	False
1916	8	authorities	False
1916	9	.	False
1917	1	They	False
1917	2	need	False
1917	3	a	False
1917	4	strategy	False
1917	5	to	False
1917	6	deal	False
1917	7	with	False
1917	8	it	False
1917	9	.	False
1918	1	Without	False
1918	2	significant	True
1918	3	changes	True
1918	4	,	False
1918	5	the	False
1918	6	aging	False
1918	7	population	False
1918	8	will	False
1918	9	wreck	False
1918	10	Canada's	False
1918	11	finances.Have	False
1918	12	to	False
1918	13	reign	False
1918	14	in	False
1918	15	these	False
1918	16	healthcare	False
1918	17	costs	False
1918	18	.	False
1918	19	.	False
1918	20	.	False
1918	21	maybe	False
1918	22	start	False
1918	23	with	False
1918	24	a	False
1918	25	national	False
1918	26	drug	False
1918	27	purchase	False
1918	28	strategy	False
1918	29	.	False
1919	1	For	False
1919	2	once	False
1919	3	I	False
1919	4	agree	False
1919	5	with	False
1919	6	most	False
1919	7	of	False
1919	8	Ms	False
1919	9	Wente	False
1919	10	has	False
1919	11	to	False
1919	12	say	False
1919	13	.	False
1920	1	Not	False
1920	2	only	True
1920	3	is	True
1920	4	Bergoglio	True
1920	5	just	True
1920	6	the	True
1920	7	best	True
1920	8	PR	True
1920	9	man	True
1920	10	the	True
1920	11	Church	True
1920	12	ever	True
1920	13	had	True
1920	14	to	True
1920	15	spin	True
1920	16	stories	True
1920	17	like	True
1920	18	a	True
1920	19	politician	True
1920	20	at	True
1920	21	election	True
1920	22	time	True
1920	23	,	False
1920	24	he's	False
1920	25	even	False
1920	26	managed	False
1920	27	to	False
1920	28	hide	False
1920	29	his	False
1920	30	dirty	False
1920	31	linen	False
1920	32	from	False
1920	33	the	False
1920	34	time	False
1920	35	when	False
1920	36	he	False
1920	37	was	False
1920	38	Archbishop	False
1920	39	of	False
1920	40	Buenos	False
1920	41	Aires	False
1920	42	collaborating	False
1920	43	with	False
1920	44	the	False
1920	45	military	False
1920	46	dictatorship	False
1920	47	and	False
1920	48	not	False
1920	49	even	True
1920	50	helping	True
1920	51	a	True
1920	52	couple	True
1920	53	of	True
1920	54	his	True
1920	55	own	True
1920	56	progressive	True
1920	57	Jesuit	True
1920	58	priests	True
1920	59	escape	True
1920	60	persecution	True
1920	61	.	False
1921	1	The	False
1921	2	author	False
1921	3	does	False
1921	4	not	False
1921	5	seem	True
1921	6	to	True
1921	7	have	True
1921	8	much	True
1921	9	of	True
1921	10	a	True
1921	11	clue	True
1921	12	in	False
1921	13	spite	False
1921	14	of	False
1921	15	her	False
1921	16	elevated	False
1921	17	status	False
1921	18	.	False
1922	1	Perhaps	False
1922	2	if	False
1922	3	she	False
1922	4	lived	False
1922	5	on	False
1922	6	a	False
1922	7	northern	False
1922	8	reserve	False
1922	9	for	False
1922	10	a	False
1922	11	month	False
1922	12	it	False
1922	13	would	False
1922	14	bring	False
1922	15	her	False
1922	16	up	False
1922	17	to	False
1922	18	speed	False
1922	19	.	False
1923	1	I	False
1923	2	suggest	False
1923	3	Shamattawa	False
1923	4	in	False
1923	5	northeastern	False
1923	6	Manitoba	False
1923	7	.	False
1924	1	Here's	False
1924	2	why	False
1924	3	I	False
1924	4	think	False
1924	5	the	False
1924	6	remainers	False
1924	7	got	False
1924	8	wrong	False
1924	9	against	False
1924	10	the	False
1924	11	BREXIT	False
1924	12	supporters	False
1924	13	.	False
1925	1	A	False
1925	2	lot	False
1925	3	of	False
1925	4	the	False
1925	5	debate	False
1925	6	were	False
1925	7	not	False
1925	8	about	True
1925	9	addressing	True
1925	10	the	True
1925	11	real	True
1925	12	issues	True
1925	13	.	False
1926	1	It	False
1926	2	was	False
1926	3	about	False
1926	4	elites	False
1926	5	trying	False
1926	6	to	False
1926	7	make	False
1926	8	themselves	False
1926	9	feel	False
1926	10	good	False
1926	11	by	False
1926	12	explaining	False
1926	13	how	False
1926	14	stupid	False
1926	15	and	False
1926	16	backwards	False
1926	17	people	False
1926	18	who	False
1926	19	wanted	False
1926	20	to	False
1926	21	leave	False
1926	22	are	False
1926	23	.	False
1927	1	In	False
1927	2	the	False
1927	3	case	False
1927	4	of	False
1927	5	Trump	False
1927	6	,	False
1927	7	Michael	False
1927	8	Moore	False
1927	9	warned	False
1927	10	everyone	False
1927	11	by	False
1927	12	painting	False
1927	13	Trump	False
1927	14	as	False
1927	15	dangerous	False
1927	16	,	False
1927	17	and	False
1927	18	his	False
1927	19	fear	False
1927	20	was	False
1927	21	most	False
1927	22	vocalized	False
1927	23	when	False
1927	24	he	False
1927	25	warned	False
1927	26	his	False
1927	27	fellow	False
1927	28	progressives	False
1927	29	not	False
1927	30	to	True
1927	31	attack	True
1927	32	his	True
1927	33	followers	True
1927	34	but	False
1927	35	to	False
1927	36	show	False
1927	37	why	False
1927	38	Trump	False
1927	39	is	False
1927	40	just	False
1927	41	conning	False
1927	42	them	False
1927	43	.	False
1928	1	Moore	False
1928	2	sees	False
1928	3	Trump's	False
1928	4	supporters	False
1928	5	as	False
1928	6	decent	False
1928	7	people	False
1928	8	who	False
1928	9	have	False
1928	10	legitimate	False
1928	11	problems	False
1928	12	that	False
1928	13	are	False
1928	14	not	False
1928	15	being	True
1928	16	addressed	True
1928	17	,	False
1928	18	and	False
1928	19	attacking	False
1928	20	them	False
1928	21	as	False
1928	22	backwards	False
1928	23	deplorable	False
1928	24	irredeemable	False
1928	25	was	False
1928	26	the	False
1928	27	worse	False
1928	28	strategy	False
1928	29	possible.But	False
1928	30	what	False
1928	31	did	False
1928	32	the	False
1928	33	progressives	False
1928	34	do	False
1928	35	?	False
1929	1	They	False
1929	2	said	False
1929	3	only	False
1929	4	stupid	False
1929	5	racist	False
1929	6	hateful	False
1929	7	people	False
1929	8	support	False
1929	9	Trump	False
1929	10	.	False
1930	1	It	False
1930	2	was	False
1930	3	almost	False
1930	4	like	False
1930	5	Trump	False
1930	6	successfully	False
1930	7	pulled	False
1930	8	off	False
1930	9	an	False
1930	10	Alinsky	False
1930	11	tactic	False
1930	12	by	False
1930	13	baiting	False
1930	14	the	False
1930	15	establishment	False
1930	16	progressives	False
1930	17	into	False
1930	18	overreacting	False
1930	19	and	False
1930	20	making	False
1930	21	his	False
1930	22	supporters	False
1930	23	even	False
1930	24	more	False
1930	25	convinced	False
1930	26	that	False
1930	27	he	False
1930	28	was	False
1930	29	going	False
1930	30	to	False
1930	31	blow	False
1930	32	the	False
1930	33	whole	False
1930	34	place	False
1930	35	up.I	False
1930	36	think	False
1930	37	Moore's	False
1930	38	plan	False
1930	39	was	False
1930	40	difficult	False
1930	41	to	False
1930	42	pull	False
1930	43	off	False
1930	44	because	False
1930	45	neither	False
1930	46	Hillary	True
1930	47	nor	True
1930	48	Moore	True
1930	49	or	True
1930	50	just	True
1930	51	about	True
1930	52	anyone	True
1930	53	else	True
1930	54	had	False
1930	55	the	False
1930	56	ability	False
1930	57	to	False
1930	58	connect	False
1930	59	to	False
1930	60	the	False
1930	61	rust	False
1930	62	belt	False
1930	63	and	False
1930	64	hurting	False
1930	65	'	False
1930	66	deplorables	False
1930	67	'	False
1930	68	the	False
1930	69	same	False
1930	70	way	False
1930	71	Trump	False
1930	72	could	False
1930	73	-	False
1930	74	-	False
1930	75	-	False
1930	76	it's	False
1930	77	all	False
1930	78	about	False
1930	79	people	False
1930	80	skills.Besides	False
1930	81	,	False
1930	82	there	False
1930	83	was	False
1930	84	no	False
1930	85	way	True
1930	86	Clinton	True
1930	87	could	True
1930	88	say	True
1930	89	that	True
1930	90	if	True
1930	91	Ford	True
1930	92	wanted	True
1930	93	to	True
1930	94	move	True
1930	95	their	True
1930	96	factory	True
1930	97	to	True
1930	98	mexico	True
1930	99	,	True
1930	100	she	True
1930	101	would	True
1930	102	slap	True
1930	103	a	True
1930	104	35%	True
1930	105	tarriff	True
1930	106	when	True
1930	107	they	True
1930	108	ship	True
1930	109	the	True
1930	110	cars	True
1930	111	back	True
1930	112	to	True
1930	113	the	True
1930	114	US	True
1930	115	-	False
1930	116	-	False
1930	117	-	False
1930	118	no	False
1930	119	way	True
1930	120	Wall	True
1930	121	Street	True
1930	122	could	True
1930	123	tolerate	True
1930	124	that	True
1930	125	.	False
1931	1	But	False
1931	2	this	False
1931	3	was	False
1931	4	EXACTLY	False
1931	5	what	False
1931	6	Moore	False
1931	7	wished	False
1931	8	she	False
1931	9	could	False
1931	10	say	False
1931	11	.	False
1932	1	Our	False
1932	2	drama	False
1932	3	teacher	False
1932	4	will	False
1932	5	be	False
1932	6	no	False
1932	7	match	True
1932	8	for	True
1932	9	President	True
1932	10	Trump	True
1932	11	.	False
1932	12	We	False
1932	13	need	False
1932	14	a	False
1932	15	Trump	False
1932	16	to	False
1932	17	match	False
1932	18	Trump.I	False
1932	19	sincerely	False
1932	20	hope	False
1932	21	it	False
1932	22	will	False
1932	23	work	False
1932	24	out	False
1932	25	for	False
1932	26	Canda	False
1933	1	The	False
1933	2	Globe	False
1933	3	must	False
1933	4	be	False
1933	5	absolutely	False
1933	6	delighted	False
1933	7	with	False
1933	8	Trump's	False
1933	9	victory	False
1933	10	.	False
1934	1	Now	False
1934	2	you	False
1934	3	have	False
1934	4	your	False
1934	5	Rob	False
1934	6	Ford	False
1934	7	on	False
1934	8	Steroids	False
1934	9	.	False
1935	1	Nothing	False
1935	2	a	True
1935	3	paper	True
1935	4	like	True
1935	5	this	True
1935	6	enjoys	True
1935	7	more	True
1935	8	than	True
1935	9	having	True
1935	10	their	True
1935	11	favored	True
1935	12	candidate	True
1935	13	lose	True
1935	14	and	True
1935	15	conversely	True
1935	16	despise	True
1935	17	the	True
1935	18	winner	True
1935	19	;	False
1935	20	you've	False
1935	21	got	False
1935	22	so	False
1935	23	many	False
1935	24	things	False
1935	25	to	False
1935	26	look	False
1935	27	forward	False
1935	28	to	False
1935	29	in	False
1935	30	the	False
1935	31	next	False
1935	32	four	False
1935	33	years	False
1935	34	.	False
1936	1	Only	False
1936	2	the	False
1936	3	jig	False
1936	4	is	False
1936	5	up	False
1936	6	.	False
1937	1	With	False
1937	2	a	False
1937	3	Trump	False
1937	4	victory	False
1937	5	its	False
1937	6	proof	False
1937	7	the	False
1937	8	media	False
1937	9	is	False
1937	10	out	False
1937	11	of	False
1937	12	touch	False
1937	13	and	False
1937	14	the	False
1937	15	people	False
1937	16	can	False
1937	17	come	False
1937	18	up	False
1937	19	with	False
1937	20	their	False
1937	21	own	False
1937	22	thoughts	False
1937	23	and	False
1937	24	opinions	False
1937	25	.	False
1938	1	You	False
1938	2	tried	False
1938	3	with	False
1938	4	Ignatieff	False
1938	5	way	False
1938	6	back	False
1938	7	and	False
1938	8	its	False
1938	9	well	False
1938	10	known	False
1938	11	he	False
1938	12	was	False
1938	13	a	False
1938	14	creation	False
1938	15	of	False
1938	16	the	False
1938	17	Globe	False
1938	18	backroom	False
1938	19	.	False
1939	1	Keep	False
1939	2	it	False
1939	3	up	False
1939	4	.	False
1940	1	Gives	False
1940	2	us	False
1940	3	peons	False
1940	4	something	False
1940	5	to	False
1940	6	talk	False
1940	7	about	False
1940	8	too	False
1940	9	.	False
1941	1	I	False
1941	2	agree	False
1941	3	with	False
1941	4	the	False
1941	5	need	False
1941	6	to	False
1941	7	end	False
1941	8	the	False
1941	9	cartel	False
1941	10	,	False
1941	11	the	False
1941	12	artificial	False
1941	13	rationing	False
1941	14	of	False
1941	15	taxi	False
1941	16	licenses	False
1941	17	and	False
1941	18	the	False
1941	19	re-sale	False
1941	20	of	False
1941	21	existing	False
1941	22	licenses	False
1941	23	.	False
1942	1	And	False
1942	2	I	False
1942	3	don't	False
1942	4	care	True
1942	5	what	True
1942	6	brings	True
1942	7	the	True
1942	8	car	True
1942	9	to	True
1942	10	me	True
1942	11	.	False
1942	12	.	False
1942	13	.	False
1942	14	a	False
1942	15	fancy	False
1942	16	phone	False
1942	17	app	False
1942	18	,	False
1942	19	a	False
1942	20	phone	False
1942	21	call	False
1942	22	or	False
1942	23	smoke	False
1942	24	signals	False
1942	25	.	False
1943	1	But	False
1943	2	when	False
1943	3	that	False
1943	4	car	False
1943	5	arrives	False
1943	6	,	False
1943	7	I	False
1943	8	have	False
1943	9	a	False
1943	10	right	False
1943	11	to	False
1943	12	know	False
1943	13	that	False
1943	14	the	False
1943	15	driver	False
1943	16	is	False
1943	17	adequately	False
1943	18	licensed	False
1943	19	to	False
1943	20	transport	False
1943	21	passengers	False
1943	22	for	False
1943	23	hire	False
1943	24	,	False
1943	25	that	False
1943	26	the	False
1943	27	car	False
1943	28	has	False
1943	29	passed	False
1943	30	a	False
1943	31	commercial	False
1943	32	safety	False
1943	33	inspection	False
1943	34	,	False
1943	35	that	False
1943	36	the	False
1943	37	car	False
1943	38	and	False
1943	39	driver	False
1943	40	carry	False
1943	41	adequate	False
1943	42	commercial	False
1943	43	insurance	False
1943	44	and	False
1943	45	that	False
1943	46	the	False
1943	47	driver	False
1943	48	has	False
1943	49	been	False
1943	50	screened	False
1943	51	and	False
1943	52	is	False
1943	53	not	False
1943	54	a	True
1943	55	known	True
1943	56	sex	True
1943	57	offender	True
1943	58	,	True
1943	59	drug	True
1943	60	user	True
1943	61	or	True
1943	62	dangerous	True
1943	63	criminal	True
1943	64	.	False
1944	1	Why	False
1944	2	did	False
1944	3	Europe	False
1944	4	close	False
1944	5	the	False
1944	6	borders	False
1944	7	?	False
1945	1	A	False
1945	2	shortage	False
1945	3	of	False
1945	4	doctors	False
1945	5	,	False
1945	6	dentists	False
1945	7	,	False
1945	8	day	False
1945	9	cares	False
1945	10	?	False
1946	1	Do	False
1946	2	they	False
1946	3	have	False
1946	4	these	False
1946	5	services	False
1946	6	in	False
1946	7	Syria	False
1946	8	?	False
1947	1	When	False
1947	2	the	False
1947	3	Vietnamese	False
1947	4	arrived	False
1947	5	.	False
1947	6	did	False
1947	7	they	False
1947	8	complain	False
1947	9	?	False
1948	1	Everyone	False
1948	2	has	False
1948	3	to	False
1948	4	earn	False
1948	5	his	False
1948	6	/	False
1948	7	her	False
1948	8	keep	False
1948	9	.	False
1949	1	There	False
1949	2	is	False
1949	3	no	False
1949	4	such	True
1949	5	thing	True
1949	6	as	True
1949	7	free	True
1949	8	lunch	True
1949	9	,	False
1949	10	even	False
1949	11	in	False
1949	12	this	False
1949	13	country.As	False
1949	14	an	False
1949	15	immigrant	False
1949	16	myself	False
1949	17	,	False
1949	18	my	False
1949	19	family	False
1949	20	has	False
1949	21	never	False
1949	22	had	True
1949	23	welfare	True
1949	24	checks	True
1949	25	,	False
1949	26	But	False
1949	27	we	False
1949	28	have	False
1949	29	pride	False
1949	30	!	False
1950	1	This	False
1950	2	American	False
1950	3	remembers	False
1950	4	history	False
1950	5	and	False
1950	6	a	False
1950	7	lot	False
1950	8	of	False
1950	9	his	False
1950	10	fellow	False
1950	11	countrymen	False
1950	12	do	False
1950	13	it	False
1950	14	.	False
1951	1	Firstly	False
1951	2	,	False
1951	3	it	False
1951	4	has	False
1951	5	taken	False
1951	6	us	False
1951	7	almost	False
1951	8	eight	False
1951	9	years	False
1951	10	to	False
1951	11	climb	False
1951	12	back	False
1951	13	from	False
1951	14	the	False
1951	15	worst	False
1951	16	recession	False
1951	17	since	False
1951	18	the	False
1951	19	Great	False
1951	20	Depression	False
1951	21	.	False
1952	1	Speaking	False
1952	2	of	False
1952	3	which	False
1952	4	,	False
1952	5	we've	False
1952	6	had	False
1952	7	one	False
1952	8	other	False
1952	9	businessman	False
1952	10	as	False
1952	11	President	False
1952	12	albeit	False
1952	13	a	False
1952	14	decent	False
1952	15	man	False
1952	16	.	False
1953	1	That	False
1953	2	man	False
1953	3	was	False
1953	4	Herbert	False
1953	5	Hoover	False
1953	6	.	False
1954	1	I	False
1954	2	pray	False
1954	3	for	False
1954	4	no	False
1954	5	repeat	True
1954	6	of	True
1954	7	the	True
1954	8	economic	True
1954	9	mess	True
1954	10	of	True
1954	11	that	True
1954	12	era	True
1954	13	.	False
1955	1	the	False
1955	2	author	False
1955	3	is	False
1955	4	not	False
